gvkey,fyear,enp_share
012577,1986.0,1.0
012686,2012.0,1.0
012686,2013.0,1.0
012686,2014.0,1.0
012686,2015.0,1.0
012686,2016.0,1.0
012686,2017.0,1.0
012686,2018.0,1.0
012686,2019.0,1.0
012686,2020.0,1.0
012686,2021.0,1.0
012686,2022.0,1.0
012686,2023.0,1.0
012688,1985.0,1.0
012688,1986.0,1.0
012688,1987.0,1.0
012688,1988.0,1.0
012688,1989.0,1.0
012688,1990.0,0.9447487497023102
012688,2000.0,1.0
012688,2001.0,1.0
012688,2002.0,1.0
012688,2004.0,1.0
012688,2005.0,1.0
012821,1993.0,1.0
012821,1994.0,1.0
012821,1995.0,1.0
012821,1996.0,0.9353293413173652
012821,1998.0,0.9501347708894878
012821,1999.0,1.0
012821,2000.0,1.0
012821,2001.0,1.0
012821,2002.0,1.0
012821,2003.0,1.0
012821,2004.0,1.0
012821,2005.0,1.0
012821,2006.0,1.0
012821,2007.0,1.0
012821,2008.0,1.0
012821,2009.0,1.0
012821,2010.0,1.0
012990,2012.0,1.0
012990,2013.0,1.0
012990,2014.0,1.0
012995,2013.0,1.0
013037,2011.0,1.0
013037,2012.0,1.0
013037,2013.0,1.0
013037,2014.0,1.0
013037,2015.0,1.0
013080,1986.0,1.0
013080,1987.0,1.0
013080,1988.0,1.0
013115,1986.0,1.0
013115,1987.0,1.0
013115,1988.0,1.0
013115,1989.0,1.0
013115,1990.0,1.0
013115,1991.0,1.0
013115,1992.0,1.0
013115,1993.0,1.0
013115,1994.0,1.0
013115,1995.0,1.0
013115,1996.0,1.0
013115,1997.0,1.0
013115,1998.0,1.0
013116,1986.0,1.0
013116,1987.0,1.0
013116,1988.0,1.0
013116,1989.0,1.0
013116,1990.0,1.0
013116,1991.0,1.0
013130,1986.0,1.0
013130,1987.0,1.0
013130,1988.0,1.0
013130,1989.0,1.0
013130,1990.0,1.0
013130,1991.0,1.0
013130,1992.0,1.0
013130,1993.0,1.0
013131,1986.0,1.0
013131,1987.0,1.0
013131,1988.0,1.0
013131,1989.0,1.0
013132,1987.0,1.0
013132,1988.0,1.0
013132,1989.0,1.0
013132,1990.0,1.0
013132,1991.0,1.0
013147,1986.0,1.0
013147,1987.0,1.0
013147,1988.0,1.0
013147,1989.0,1.0
013147,1990.0,1.0
013147,1991.0,1.0
013147,1992.0,1.0
013157,1986.0,1.0
013157,1987.0,1.0
013157,1988.0,1.0
013157,1989.0,1.0
013158,1986.0,1.0
013158,1987.0,1.0
013158,1988.0,1.0
013158,1989.0,1.0
013158,1990.0,1.0
013158,1991.0,1.0
013158,1992.0,1.0
013158,1993.0,1.0
013158,1994.0,1.0
013158,1995.0,1.0
013158,1996.0,1.0
013158,1997.0,1.0
013158,1998.0,1.0
013158,1999.0,1.0
013158,2000.0,1.0
013158,2001.0,1.0
013183,1987.0,1.0
013183,1988.0,1.0
013183,1989.0,1.0
013183,1990.0,1.0
013183,1991.0,1.0
013183,1992.0,1.0
013183,1993.0,1.0
013183,1994.0,1.0
013183,1995.0,1.0
013183,1996.0,1.0
013183,1997.0,1.0
013183,2000.0,1.0
013183,2001.0,1.0
013191,1986.0,1.0
013191,1987.0,1.0
013191,1988.0,1.0
013191,1989.0,1.0
013191,1990.0,1.0
013280,1986.0,1.0
013280,1987.0,1.0
013431,1985.0,1.0
013431,1987.0,1.0
013431,1988.0,1.0
013431,1989.0,1.0
013431,1990.0,1.0
013431,1991.0,1.0
013431,1992.0,1.0
013431,1993.0,1.0
013431,1994.0,1.0
013431,1995.0,1.0
013431,1996.0,1.0
013431,1997.0,1.0
013431,1998.0,1.0
013431,1999.0,1.0
013431,2000.0,1.0
013431,2001.0,1.0
013431,2002.0,1.0
013431,2003.0,1.0
013431,2004.0,1.0
013431,2005.0,1.0
013431,2006.0,1.0
013431,2007.0,1.0
013431,2008.0,1.0
013431,2009.0,1.0
013431,2010.0,1.0
013431,2011.0,1.0
013431,2012.0,1.0
013431,2016.0,1.0
013431,2017.0,1.0
013431,2018.0,1.0
013431,2019.0,1.0
013431,2020.0,1.0
013431,2021.0,0.9737792806568056
013431,2022.0,0.8024698886361384
013431,2023.0,0.8023664578398602
013431,2024.0,0.8559473844850168
013460,2012.0,1.0
013460,2013.0,1.0
013460,2014.0,1.0
013460,2015.0,1.0
013460,2016.0,1.0
013460,2017.0,1.0
013460,2018.0,1.0
013460,2019.0,1.0
013460,2020.0,1.0
013460,2021.0,1.0
013460,2022.0,1.0
013460,2023.0,1.0
013460,2024.0,1.0
013466,1986.0,1.0
013466,1987.0,1.0
013466,1988.0,1.0
013466,1989.0,1.0
013466,1990.0,1.0
013466,1991.0,1.0
013493,1986.0,1.0
013493,1987.0,1.0
013541,1986.0,1.0
013541,1987.0,1.0
013541,1988.0,1.0
013541,1989.0,1.0
013541,1990.0,1.0
013551,1994.0,1.0
013551,1995.0,1.0
013551,1996.0,1.0
013551,1997.0,1.0
013551,1999.0,1.0
013551,2000.0,1.0
013551,2001.0,1.0
013551,2002.0,1.0
013567,1986.0,1.0
013567,1987.0,1.0
013567,1988.0,1.0
013567,1989.0,1.0
013567,1990.0,1.0
013567,1991.0,1.0
013567,1992.0,1.0
013567,1993.0,1.0
013567,1994.0,1.0
013567,1995.0,1.0
013567,1996.0,1.0
013567,1997.0,1.0
013586,1986.0,1.0
013586,1987.0,1.0
013586,1989.0,0.8041573867854491
013586,1990.0,0.9768637532133676
013586,1991.0,0.9111444013629421
013586,1992.0,0.9134164926341932
013586,1993.0,0.8998622808411463
013762,1990.0,1.0
013762,1991.0,1.0
013763,1986.0,1.0
013763,1987.0,1.0
013763,1988.0,1.0
013763,1989.0,1.0
013827,1982.0,1.0
013827,1983.0,1.0
013827,1984.0,1.0
013827,1985.0,1.0
013827,1986.0,1.0
013827,1987.0,1.0
013871,2010.0,1.0
013871,2011.0,1.0
013871,2012.0,1.0
013871,2013.0,1.0
013871,2014.0,1.0
013871,2015.0,1.0
013871,2016.0,1.0
013871,2017.0,0.9702255093105352
013871,2018.0,0.8457307072098655
013871,2019.0,0.9377220829350119
013871,2020.0,0.9966412237628203
013871,2021.0,0.9999001542616657
013871,2022.0,0.9976214754914748
013871,2023.0,1.0
013871,2024.0,0.9983101306040933
013952,1983.0,1.0
013952,1984.0,1.0
013952,1985.0,1.0
013952,1986.0,1.0
013984,1984.0,0.9110557210565087
013984,1985.0,0.9259518625183798
014010,1994.0,1.0
014010,1995.0,1.0
014010,1996.0,1.0
014010,1997.0,1.0
014010,1998.0,1.0
014010,1999.0,1.0
014010,2000.0,1.0
014010,2001.0,1.0
014010,2002.0,1.0
014010,2003.0,1.0
014010,2004.0,1.0
014010,2005.0,1.0
014010,2006.0,1.0
014010,2007.0,1.0
014010,2008.0,1.0
014010,2009.0,1.0
014010,2010.0,1.0
014010,2011.0,1.0
014010,2012.0,1.0
014010,2013.0,1.0
014010,2014.0,1.0
014010,2015.0,1.0
014010,2016.0,1.0
014010,2017.0,1.0
014010,2018.0,1.0
014010,2019.0,1.0
014010,2020.0,1.0
014010,2021.0,1.0
014114,1988.0,1.0
014114,1989.0,1.0
014114,1990.0,1.0
014114,1991.0,1.0
014114,1992.0,1.0
014114,1993.0,1.0
014114,1997.0,0.8545025044292307
014114,1998.0,0.9859524421479913
014114,1999.0,0.972934009865306
014114,2000.0,0.9486997456115885
014114,2001.0,0.9676376814751873
014114,2002.0,1.0
014114,2003.0,1.0
014114,2004.0,1.0
014185,1987.0,1.0
014185,1988.0,1.0
014185,1989.0,1.0
014185,1990.0,1.0
014185,1991.0,1.0
014185,1992.0,1.0
014185,1993.0,1.0
014185,1994.0,1.0
014185,1995.0,1.0
014185,1996.0,1.0
014185,1997.0,1.0
014265,2004.0,0.8044619422572178
014265,2005.0,0.9138498354771164
014265,2006.0,0.9362255965292843
014265,2007.0,0.8784029038112522
014265,2008.0,0.8863296440323063
014265,2011.0,0.8450704225352113
014265,2013.0,0.8445121951219513
014265,2014.0,0.9776951672862453
014265,2015.0,0.975609756097561
014316,1991.0,1.0
014316,1992.0,1.0
014316,1993.0,1.0
014316,1994.0,1.0
014316,1995.0,1.0
014316,1996.0,1.0
014316,1997.0,1.0
014316,1998.0,1.0
014316,1999.0,1.0
014316,2000.0,1.0
014316,2001.0,1.0
014316,2002.0,1.0
014316,2003.0,1.0
014316,2004.0,1.0
014316,2005.0,1.0
014316,2006.0,1.0
014316,2007.0,1.0
014316,2008.0,1.0
014316,2009.0,1.0
014316,2010.0,1.0
014316,2011.0,1.0
014316,2012.0,1.0
014316,2013.0,1.0
014316,2014.0,1.0
014344,1987.0,1.0
014344,1988.0,1.0
014344,1989.0,1.0
014344,1990.0,1.0
014344,1991.0,1.0
014344,1992.0,1.0
014344,1993.0,1.0
014344,1994.0,1.0
014344,1995.0,1.0
014344,1996.0,1.0
014344,1997.0,1.0
014344,1998.0,1.0
014344,2000.0,0.8598440812418793
014359,1987.0,1.0
014359,1988.0,1.0
014359,1989.0,1.0
014359,1990.0,1.0
014359,1991.0,1.0
014359,1992.0,1.0
014359,1993.0,1.0
014359,1994.0,1.0
014359,1995.0,1.0
014359,1996.0,1.0
014359,1997.0,1.0
014359,1998.0,1.0
014359,1999.0,1.0
014359,2000.0,1.0
014359,2001.0,1.0
014359,2002.0,1.0
014359,2003.0,1.0
014359,2004.0,1.0
014359,2005.0,1.0
014359,2006.0,1.0
014359,2007.0,1.0
014359,2008.0,1.0
014359,2009.0,1.0
014359,2010.0,1.0
014359,2011.0,1.0
014359,2012.0,1.0
014359,2013.0,1.0
014359,2014.0,1.0
014359,2015.0,1.0
014359,2016.0,1.0
014359,2017.0,1.0
014359,2018.0,1.0
014359,2019.0,1.0
014359,2020.0,1.0
014359,2021.0,1.0
014359,2022.0,1.0
014359,2023.0,1.0
014398,1988.0,1.0
014398,1989.0,1.0
014398,1990.0,1.0
014398,1991.0,1.0
014398,1992.0,1.0
014398,1993.0,1.0
014398,1994.0,1.0
014398,1995.0,1.0
014398,1996.0,1.0
014398,1997.0,1.0
014398,1998.0,1.0
014398,1999.0,1.0
014398,2000.0,1.0
014398,2001.0,1.0
014556,2000.0,1.0
014556,2001.0,1.0
014608,1988.0,1.0
014608,1989.0,1.0
014608,1990.0,1.0
014633,1997.0,1.0
014633,1998.0,1.0
014633,1999.0,1.0
014633,2000.0,1.0
014633,2001.0,1.0
014633,2002.0,1.0
014633,2003.0,1.0
014633,2004.0,1.0
014633,2005.0,1.0
014647,1986.0,1.0
014647,1987.0,1.0
014647,1988.0,1.0
014647,1989.0,1.0
014647,1990.0,1.0
014647,1991.0,1.0
014647,1992.0,1.0
014647,1993.0,1.0
014647,1994.0,1.0
014647,1995.0,1.0
014647,1996.0,1.0
014647,1997.0,1.0
014647,1998.0,1.0
014647,1999.0,1.0
014647,2000.0,1.0
014647,2001.0,1.0
014815,2003.0,0.9306930693069306
014815,2004.0,0.8145025295109612
014815,2005.0,0.9850498338870431
014815,2006.0,1.0
014815,2007.0,1.0
014815,2008.0,1.0
014815,2009.0,1.0
014815,2010.0,1.0
014878,1987.0,1.0
014878,1988.0,1.0
014878,1989.0,1.0
014878,1990.0,1.0
014878,1991.0,1.0
014878,1992.0,1.0
014878,1993.0,1.0
014878,1994.0,1.0
014878,1995.0,1.0
014878,1996.0,1.0
014878,1997.0,1.0
014923,1988.0,1.0
014923,1989.0,1.0
014923,1990.0,1.0
014923,1991.0,1.0
014923,1992.0,1.0
014923,1993.0,1.0
014923,1994.0,1.0
014923,1995.0,1.0
014923,1996.0,1.0
014923,1997.0,1.0
014923,1998.0,1.0
014923,1999.0,1.0
014923,2000.0,1.0
014923,2001.0,1.0
014934,1988.0,1.0
014934,1989.0,1.0
014934,1990.0,1.0
014934,1991.0,1.0
014934,1992.0,1.0
014934,1993.0,1.0
014934,1994.0,1.0
014934,1995.0,1.0
014934,1996.0,1.0
014934,1997.0,1.0
014934,1998.0,1.0
014934,1999.0,1.0
014934,2000.0,1.0
014934,2001.0,1.0
014934,2002.0,1.0
014934,2003.0,1.0
014934,2004.0,1.0
014934,2005.0,1.0
014934,2006.0,1.0
014934,2007.0,1.0
014934,2008.0,1.0
014934,2009.0,1.0
014934,2010.0,1.0
014934,2011.0,1.0
014934,2012.0,1.0
014934,2013.0,1.0
014934,2014.0,1.0
014934,2015.0,1.0
014934,2016.0,1.0
014934,2017.0,1.0
014934,2018.0,1.0
014934,2019.0,1.0
014934,2020.0,1.0
014934,2021.0,1.0
014934,2022.0,1.0
014934,2023.0,1.0
014934,2024.0,1.0
014991,1986.0,1.0
014991,1987.0,1.0
014991,1988.0,1.0
014991,1989.0,1.0
014991,1990.0,1.0
014991,1991.0,1.0
014991,1992.0,1.0
014991,1993.0,1.0
014991,1994.0,1.0
014991,1995.0,1.0
014991,1996.0,1.0
014991,1997.0,1.0
014991,1998.0,1.0
014991,1999.0,1.0
014991,2000.0,1.0
014991,2001.0,1.0
014991,2002.0,1.0
014991,2003.0,1.0
014991,2004.0,1.0
014991,2005.0,1.0
015055,1998.0,1.0
015055,1999.0,1.0
015055,2000.0,1.0
015055,2001.0,1.0
015055,2002.0,0.9975312221728843
015055,2003.0,0.9974721881013683
015055,2004.0,0.9955629227596157
015055,2005.0,0.9964535942911869
015055,2006.0,0.9990552702907726
015055,2007.0,1.0
015055,2008.0,1.0
015055,2009.0,0.8879971551814286
015055,2010.0,0.8142946952230504
015055,2011.0,0.94366788608943
015055,2012.0,0.8959437239618913
015060,1987.0,1.0
015060,1988.0,1.0
015060,1989.0,1.0
015060,1990.0,1.0
015060,1991.0,1.0
015060,1992.0,1.0
015060,1993.0,1.0
015060,1994.0,1.0
015060,1995.0,1.0
015060,1996.0,1.0
015060,1997.0,1.0
015060,1998.0,1.0
015060,1999.0,1.0
015060,2000.0,1.0
015060,2001.0,1.0
015060,2002.0,1.0
015060,2003.0,1.0
015060,2004.0,1.0
015060,2005.0,1.0
015060,2006.0,1.0
015060,2007.0,1.0
015060,2008.0,1.0
015060,2009.0,1.0
015060,2010.0,1.0
015060,2011.0,1.0
015060,2012.0,1.0
015060,2013.0,1.0
015060,2014.0,1.0
015060,2015.0,1.0
015060,2016.0,1.0
015060,2017.0,1.0
015060,2018.0,1.0
015060,2019.0,1.0
015060,2020.0,1.0
015060,2021.0,1.0
015060,2022.0,1.0
015060,2023.0,1.0
015084,1987.0,0.8473290136485452
015084,1988.0,0.8047634054408466
015084,1989.0,0.9649318800136671
015084,1990.0,1.0
015084,1991.0,1.0
015084,1992.0,1.0
015084,1993.0,1.0
015084,1994.0,1.0
015084,1995.0,1.0
015084,1996.0,1.0
015084,1997.0,1.0
015084,1998.0,1.0
015084,1999.0,1.0
015084,2000.0,1.0
015084,2001.0,1.0
015084,2002.0,1.0
015084,2003.0,1.0
015084,2004.0,1.0
015084,2005.0,1.0
015162,2002.0,0.8409986859395532
015162,2004.0,1.0
015162,2005.0,1.0
015168,1999.0,0.9571680914166085
015168,2000.0,1.0
015168,2001.0,1.0
015204,1988.0,1.0
015204,1989.0,1.0
015204,1990.0,1.0
015204,1991.0,1.0
015204,1992.0,1.0
015204,1993.0,1.0
015204,1994.0,1.0
015284,1989.0,1.0
015284,1990.0,1.0
015284,1991.0,1.0
015284,1992.0,1.0
015284,1993.0,1.0
015284,1994.0,1.0
015284,1995.0,1.0
015284,1996.0,1.0
015284,1997.0,1.0
015291,1989.0,1.0
015291,1990.0,1.0
015291,1991.0,1.0
015291,1992.0,1.0
015291,1993.0,1.0
015291,1994.0,1.0
015291,1995.0,1.0
015291,1996.0,1.0
015291,1997.0,1.0
015291,1998.0,1.0
015291,1999.0,1.0
015291,2000.0,1.0
015291,2001.0,1.0
015291,2002.0,1.0
015291,2003.0,1.0
015291,2004.0,1.0
015291,2005.0,1.0
015291,2006.0,1.0
015291,2007.0,1.0
015291,2009.0,1.0
015291,2010.0,1.0
015296,1988.0,1.0
015296,1989.0,1.0
015296,1990.0,1.0
015306,1988.0,1.0
015306,1989.0,0.8191165270373191
015306,1990.0,0.9827833572453372
015306,1991.0,1.0
015306,1992.0,0.8329896907216494
015306,1993.0,0.965531914893617
015306,1994.0,1.0
015306,1995.0,0.9931834929992631
015306,1996.0,0.9800613496932515
015306,1997.0,1.0
015306,1998.0,1.0
015306,1999.0,1.0
015306,2000.0,1.0
015306,2001.0,1.0
015316,1989.0,0.8766866296269572
015316,1990.0,0.9321399470360563
015316,1991.0,1.0
015316,1992.0,1.0
015316,1993.0,1.0
015316,1994.0,1.0
015316,1995.0,1.0
015316,1996.0,1.0
015316,1997.0,1.0
015316,1998.0,1.0
015316,1999.0,1.0
015316,2000.0,1.0
015476,1988.0,1.0
015476,1989.0,1.0
015476,1996.0,1.0
015646,2012.0,1.0
015646,2013.0,1.0
015646,2014.0,1.0
015646,2015.0,1.0
015646,2016.0,1.0
015793,1988.0,1.0
015793,1989.0,1.0
015793,1990.0,1.0
016017,1985.0,1.0
016017,1986.0,1.0
016017,1987.0,1.0
016161,1989.0,1.0
016161,1990.0,0.9193204893269278
016406,1988.0,1.0
016406,1989.0,1.0
016406,1990.0,1.0
016406,1991.0,1.0
016455,1989.0,1.0
016471,1987.0,1.0
016471,1988.0,1.0
016471,1989.0,1.0
016471,1990.0,1.0
016471,1991.0,1.0
016471,1992.0,1.0
016471,1993.0,1.0
016471,1994.0,1.0
016471,1995.0,1.0
016471,1996.0,1.0
016471,1997.0,1.0
016471,1998.0,1.0
016471,1999.0,1.0
016471,2000.0,1.0
016478,1989.0,1.0
016478,1990.0,1.0
016478,1991.0,1.0
016478,1992.0,1.0
016478,1993.0,1.0
016478,1994.0,1.0
016478,1995.0,1.0
016478,1996.0,1.0
016478,1997.0,1.0
016478,1998.0,1.0
016478,1999.0,1.0
016478,2000.0,1.0
016478,2001.0,1.0
016478,2002.0,1.0
016478,2003.0,1.0
016478,2004.0,1.0
016478,2005.0,1.0
016478,2006.0,1.0
016478,2007.0,1.0
016478,2008.0,1.0
016478,2009.0,1.0
016478,2010.0,1.0
016478,2011.0,1.0
016478,2012.0,1.0
016478,2013.0,1.0
016478,2014.0,1.0
016478,2015.0,1.0
016478,2016.0,1.0
016478,2017.0,1.0
016478,2018.0,1.0
016478,2019.0,1.0
016478,2020.0,1.0
016478,2021.0,1.0
016478,2022.0,1.0
016478,2023.0,1.0
016478,2024.0,1.0
016483,1983.0,1.0
016483,1984.0,1.0
016483,1985.0,1.0
016483,1986.0,1.0
016483,1987.0,1.0
016483,1988.0,1.0
016483,1989.0,1.0
016483,1990.0,1.0
016483,1991.0,1.0
016483,1992.0,1.0
016483,1993.0,1.0
016483,1994.0,1.0
016483,1995.0,1.0
016483,1996.0,1.0
016483,1997.0,1.0
016483,1998.0,1.0
016483,1999.0,1.0
016483,2000.0,1.0
016483,2001.0,1.0
016483,2002.0,1.0
016483,2003.0,1.0
016483,2004.0,1.0
016491,1990.0,0.8888713496448304
016491,1991.0,0.8316463059918558
016491,1992.0,1.0
016927,2010.0,1.0
016927,2011.0,1.0
016927,2012.0,1.0
016927,2013.0,0.926235816477553
017228,2018.0,1.0
017228,2019.0,1.0
017228,2020.0,1.0
017228,2021.0,1.0
017228,2022.0,1.0
017228,2023.0,1.0
017228,2024.0,1.0
017597,2013.0,1.0
017597,2014.0,1.0
017597,2015.0,1.0
017597,2016.0,1.0
017597,2017.0,1.0
017597,2018.0,1.0
017922,2012.0,1.0
017922,2013.0,1.0
017922,2014.0,1.0
018000,2013.0,1.0
018000,2014.0,1.0
018109,2011.0,1.0
018109,2012.0,1.0
018109,2013.0,1.0
018109,2014.0,1.0
018109,2015.0,1.0
018109,2016.0,1.0
018109,2017.0,1.0
018109,2018.0,1.0
018443,2011.0,1.0
018443,2012.0,1.0
018443,2013.0,1.0
018465,2012.0,1.0
018465,2013.0,1.0
018465,2014.0,0.9643585698362968
018465,2015.0,0.9469193849281019
018465,2017.0,0.9285523461314715
018465,2018.0,0.8568434764009354
018465,2019.0,0.9317609085692121
018465,2020.0,0.9102531461045181
018465,2021.0,0.8441483714880964
018465,2022.0,0.9414123766046232
018465,2023.0,0.9555736343574888
018465,2024.0,0.9580712114584903
018660,2013.0,1.0
018660,2014.0,1.0
018660,2015.0,1.0
018660,2016.0,1.0
018660,2017.0,1.0
018660,2018.0,1.0
018660,2019.0,1.0
018691,1988.0,1.0
018691,1989.0,1.0
018691,1990.0,1.0
018756,1990.0,1.0
018756,1991.0,1.0
018756,1992.0,1.0
018756,1993.0,1.0
018756,1994.0,1.0
018756,1995.0,1.0
018756,1996.0,1.0
018756,1997.0,1.0
018756,1998.0,1.0
018756,1999.0,1.0
019171,2011.0,1.0
019171,2012.0,1.0
019171,2013.0,1.0
019171,2014.0,1.0
019171,2015.0,1.0
019171,2016.0,1.0
019171,2017.0,1.0
019176,1993.0,1.0
019309,2013.0,1.0
019309,2014.0,1.0
019309,2015.0,1.0
019309,2016.0,1.0
019309,2017.0,1.0
019309,2018.0,1.0
019309,2019.0,1.0
019309,2020.0,1.0
019309,2021.0,1.0
019309,2022.0,1.0
019309,2023.0,1.0
019309,2024.0,1.0
019311,1992.0,1.0
019311,1993.0,1.0
019311,1994.0,1.0
019311,1995.0,1.0
019311,1996.0,1.0
019311,1997.0,1.0
019311,1998.0,1.0
019311,1999.0,1.0
019311,2000.0,1.0
019311,2001.0,1.0
019377,2011.0,1.0
019377,2012.0,1.0
019377,2013.0,0.9967229018957534
019377,2014.0,0.9722332928065865
019377,2015.0,0.8215954436624828
019377,2016.0,0.8702577717978806
019433,1987.0,1.0
019433,1988.0,1.0
019433,1989.0,1.0
019433,1990.0,1.0
019433,1991.0,1.0
019433,1992.0,1.0
019433,1993.0,1.0
019433,1994.0,1.0
019433,1995.0,1.0
019433,1996.0,1.0
019433,1997.0,1.0
019433,1998.0,1.0
019433,1999.0,1.0
019433,2000.0,1.0
019433,2001.0,1.0
019433,2002.0,1.0
019433,2003.0,1.0
019433,2004.0,1.0
019433,2005.0,1.0
019433,2006.0,1.0
019433,2007.0,1.0
019433,2008.0,1.0
019433,2009.0,1.0
019433,2010.0,1.0
019433,2011.0,1.0
019433,2012.0,1.0
019433,2013.0,1.0
019433,2014.0,1.0
019433,2015.0,1.0
019433,2016.0,1.0
019433,2017.0,1.0
019433,2018.0,1.0
019433,2019.0,1.0
019433,2020.0,1.0
019433,2021.0,1.0
019433,2022.0,1.0
019433,2023.0,1.0
019433,2024.0,1.0
019494,1990.0,1.0
019494,1991.0,1.0
019494,1992.0,1.0
019618,1992.0,0.8462738217088268
019618,1993.0,0.8903160836861358
019618,1994.0,1.0
019618,1995.0,1.0
019692,1988.0,1.0
019692,1989.0,1.0
019692,1990.0,1.0
019692,1991.0,1.0
019692,1992.0,1.0
019692,1993.0,1.0
019692,1994.0,1.0
019692,1995.0,1.0
019692,1996.0,1.0
019692,1997.0,1.0
019692,1998.0,1.0
019692,1999.0,1.0
019692,2000.0,1.0
019692,2001.0,1.0
019962,1992.0,0.8430420711974109
019962,1993.0,0.8637806861302563
019962,1994.0,0.8557948405752988
019962,1995.0,0.8432978723404254
019962,1996.0,0.8986034701650444
019962,1997.0,0.9133545310015898
019962,1998.0,0.9394791236047955
019962,1999.0,1.0
020063,1990.0,1.0
020063,1991.0,1.0
020063,1992.0,1.0
020063,1993.0,1.0
020064,1988.0,1.0
020064,1989.0,1.0
020064,1990.0,1.0
020064,1991.0,1.0
020064,1992.0,1.0
020064,1993.0,1.0
020064,1994.0,1.0
020064,1995.0,1.0
020064,1996.0,1.0
020064,1997.0,1.0
020064,1998.0,1.0
020064,1999.0,1.0
020064,2000.0,1.0
020064,2001.0,1.0
020064,2002.0,1.0
020064,2003.0,1.0
020073,2013.0,1.0
020073,2014.0,1.0
020168,2012.0,1.0
020168,2013.0,1.0
020168,2014.0,1.0
020168,2015.0,1.0
020180,2007.0,1.0
020180,2008.0,1.0
020180,2009.0,1.0
020180,2010.0,1.0
020180,2011.0,1.0
020180,2012.0,1.0
020180,2013.0,1.0
020180,2014.0,1.0
020180,2015.0,1.0
020180,2016.0,1.0
020198,1987.0,1.0
020198,1988.0,1.0
020198,1989.0,1.0
020198,1990.0,1.0
020198,1991.0,1.0
020198,1992.0,0.9401913875598086
020198,1993.0,1.0
020198,1994.0,1.0
020198,1995.0,1.0
020198,1996.0,1.0
020198,1997.0,1.0
020198,1998.0,1.0
020198,1999.0,1.0
020198,2000.0,1.0
020214,2001.0,1.0
020214,2002.0,1.0
020214,2003.0,1.0
020214,2004.0,1.0
020214,2005.0,1.0
020214,2006.0,1.0
020214,2007.0,1.0
020214,2008.0,1.0
020214,2009.0,1.0
020214,2010.0,1.0
020214,2011.0,1.0
020214,2012.0,1.0
020214,2013.0,1.0
020214,2014.0,1.0
020214,2015.0,1.0
020214,2016.0,1.0
020214,2017.0,1.0
020214,2018.0,1.0
020214,2021.0,1.0
020214,2022.0,1.0
020214,2023.0,1.0
020217,1998.0,1.0
020217,2003.0,1.0
020217,2004.0,1.0
020217,2005.0,1.0
020217,2006.0,0.9352397189501964
020217,2007.0,0.9552995830743616
020217,2008.0,0.9074301811646995
020217,2010.0,0.9025232889367927
020217,2011.0,0.8838841645121432
020217,2012.0,1.0
020217,2013.0,1.0
020217,2014.0,1.0
020293,1989.0,1.0
020293,1990.0,1.0
020293,1991.0,1.0
020293,1992.0,1.0
020298,2012.0,1.0
020298,2013.0,1.0
020298,2014.0,1.0
020298,2015.0,1.0
020298,2016.0,1.0
020298,2017.0,1.0
020298,2018.0,1.0
020298,2019.0,1.0
020399,2015.0,0.8217062874916685
020513,2012.0,1.0
020513,2013.0,1.0
020513,2014.0,1.0
020513,2015.0,1.0
020513,2016.0,1.0
020513,2017.0,1.0
020513,2018.0,1.0
020513,2019.0,1.0
020516,1988.0,1.0
020516,1989.0,1.0
020516,1990.0,1.0
020516,1991.0,1.0
020516,1992.0,1.0
020516,1993.0,1.0
020516,1994.0,1.0
020516,1995.0,1.0
020516,1996.0,1.0
020548,1989.0,1.0
020548,1990.0,1.0
020548,1991.0,1.0
020548,1992.0,1.0
020548,1993.0,1.0
020548,1994.0,1.0
020548,1995.0,1.0
020548,1996.0,1.0
020548,1997.0,1.0
020548,1998.0,1.0
020548,1999.0,1.0
020548,2000.0,1.0
020548,2001.0,1.0
020548,2002.0,1.0
020548,2003.0,1.0
020548,2004.0,1.0
020548,2005.0,1.0
020548,2006.0,1.0
020548,2007.0,1.0
020548,2008.0,1.0
020548,2009.0,1.0
020548,2010.0,1.0
020548,2011.0,1.0
020548,2012.0,1.0
020548,2013.0,1.0
020548,2014.0,1.0
020548,2015.0,1.0
020548,2016.0,1.0
020548,2017.0,1.0
020548,2018.0,1.0
020548,2019.0,1.0
020548,2020.0,1.0
020548,2021.0,1.0
020548,2022.0,1.0
020548,2023.0,1.0
020548,2024.0,1.0
020553,1990.0,1.0
020553,1991.0,1.0
020553,1992.0,1.0
020553,1993.0,1.0
020553,1994.0,1.0
020653,1994.0,1.0
020653,1995.0,1.0
020653,1996.0,1.0
020653,1997.0,1.0
020653,1998.0,1.0
020653,1999.0,1.0
020653,2000.0,1.0
020653,2001.0,1.0
020653,2002.0,1.0
020653,2003.0,1.0
020653,2004.0,1.0
020653,2005.0,1.0
020653,2006.0,1.0
020653,2007.0,1.0
020653,2008.0,1.0
020653,2009.0,1.0
020653,2010.0,1.0
020653,2011.0,1.0
020653,2012.0,1.0
020653,2013.0,1.0
020653,2014.0,1.0
020653,2015.0,1.0
020653,2016.0,1.0
020653,2017.0,1.0
020653,2018.0,1.0
020653,2019.0,1.0
020653,2020.0,1.0
020653,2021.0,1.0
020653,2022.0,1.0
020683,2000.0,1.0
020683,2001.0,1.0
020683,2002.0,1.0
020683,2003.0,1.0
020683,2004.0,1.0
020683,2005.0,1.0
020683,2006.0,1.0
020683,2007.0,1.0
