gvkey,fyear,total_sales,domestic_sales,domestic_sales_share
023561,1994.0,3.915,3.915,1.0
023561,1995.0,4.907,4.907,1.0
023561,1996.0,5.035,5.035,1.0
023561,1997.0,4.806,4.806,1.0
023561,1998.0,4.852,4.852,1.0
023561,1999.0,5.173,5.173,1.0
023561,2000.0,8.86,8.86,1.0
023561,2001.0,11.554,11.554,1.0
023561,2002.0,10.951,10.951,1.0
023561,2003.0,18.224,18.224,1.0
023561,2004.0,20.988,20.988,1.0
023561,2005.0,30.775,30.775,1.0
023561,2006.0,12.292,12.292,1.0
023561,2007.0,9.426,9.426,1.0
023561,2008.0,3.9,3.9,1.0
023561,2009.0,0.521,0.521,1.0
023961,1993.0,0.464,0.464,1.0
023961,1994.0,1.221,1.221,1.0
023961,1995.0,0.649,0.649,1.0
023961,1996.0,16.412,16.412,1.0
023961,1997.0,49.923,49.923,1.0
023961,1998.0,51.4,51.4,1.0
023976,1990.0,2.217,2.217,1.0
023976,1991.0,2.21,2.21,1.0
023976,1992.0,4.041,4.041,1.0
023976,1993.0,4.584,4.584,1.0
023976,1994.0,5.484,5.484,1.0
023976,1995.0,5.378,5.378,1.0
023976,1996.0,7.142,7.142,1.0
023976,1997.0,6.6,6.6,1.0
023976,1998.0,8.737,8.737,1.0
023976,2000.0,149.489,149.489,1.0
023999,2006.0,4.072,4.072,1.0
023999,2007.0,9.6,9.6,1.0
023999,2008.0,7.776,7.776,1.0
023999,2009.0,4.659,4.655,0.999141446662374
023999,2010.0,5.112,5.101,0.997848200312989
023999,2011.0,5.971,5.971,1.0
023999,2012.0,8.445,8.445,1.0
023999,2013.0,6.016,6.016,1.0
023999,2014.0,10.685,10.685,1.0
023999,2015.0,13.433,13.433,1.0
023999,2016.0,9.9,9.9,1.0
023999,2017.0,13.122,13.122,1.0
023999,2018.0,0.36,0.36,1.0
023999,2019.0,12.663,12.663,1.0
024005,1990.0,1.221,1.221,1.0
024005,1991.0,1.54,1.54,1.0
024005,1992.0,3.406,3.406,1.0
024005,1993.0,7.494,7.494,1.0
024005,1994.0,11.349,11.349,1.0
024005,1995.0,13.817,13.817,1.0
024005,1996.0,26.653,21.999,0.8253855100739129
024005,1997.0,70.931,50.172,0.7073352976836644
024005,1998.0,60.084,36.267,0.603604953065708
024005,1999.0,66.77,24.586,0.3682192601467725
024005,2000.0,65.772,32.886,0.5
024005,2001.0,77.243,35.775,0.4631487642893207
024005,2002.0,54.32,21.541,0.39655743740795285
024005,2003.0,39.019,30.38,0.7785950434403752
024005,2004.0,33.854,33.854,1.0
024005,2005.0,48.625,48.625,1.0
024005,2006.0,51.723,51.723,1.0
024005,2007.0,43.946,43.946,1.0
024005,2008.0,100.31,100.31,1.0
024005,2009.0,52.75,52.75,1.0
024005,2010.0,59.03,58.96,0.9988141622903608
024005,2011.0,64.622,63.105,0.9765250224381788
024005,2012.0,68.57300000000001,65.59,0.956498913566564
024005,2013.0,94.331,92.268,0.9781302011003805
024005,2015.0,67.03,67.03,1.0
024005,2016.0,56.555,56.555,1.0
024005,2017.0,86.264,86.264,1.0
024005,2018.0,149.167,149.167,1.0
024005,2019.0,129.146,129.146,1.0
024005,2020.0,43.043,43.043,1.0
024005,2021.0,78.858,78.858,1.0
024005,2022.0,49.737,49.737,1.0
024131,2012.0,10.502,10.502,1.0
024131,2013.0,13.008,13.008,1.0
024131,2014.0,12.564,12.564,1.0
024131,2015.0,5.693,5.693,1.0
024131,2016.0,4.163,4.163,1.0
024131,2017.0,5.289,5.289,1.0
024131,2018.0,6.474,6.474,1.0
024131,2019.0,5.319,5.319,1.0
024131,2020.0,3.56,3.56,1.0
024131,2021.0,6.068,6.068,1.0
024131,2022.0,8.354,8.354,1.0
024131,2023.0,5.105,5.105,1.0
024131,2024.0,4.255,4.255,1.0
024558,1999.0,7.018,0.0,0.0
024558,2000.0,0.0,0.0,
024558,2001.0,0.0,0.0,
024558,2002.0,0.0,0.0,
024558,2003.0,72.974,0.0,0.0
024558,2004.0,87.416,0.0,0.0
024558,2005.0,163.253,0.0,0.0
024879,1991.0,0.613,0.613,1.0
024879,1992.0,0.444,0.444,1.0
024879,1993.0,0.495,0.495,1.0
024879,1994.0,0.428,0.428,1.0
024879,1995.0,1.957,1.957,1.0
024879,1996.0,11.447,11.447,1.0
024879,1997.0,23.263,23.263,1.0
024879,1998.0,53.033,53.033,1.0
025240,1991.0,9.186,9.186,1.0
025240,1992.0,21.758,21.758,1.0
025240,1993.0,37.864,37.864,1.0
025240,1994.0,44.226,44.226,1.0
025240,1995.0,40.319,40.319,1.0
025240,1996.0,18.182,18.182,1.0
025240,1997.0,24.401,24.401,1.0
025240,1998.0,48.62,48.62,1.0
025351,1991.0,32.544,32.544,1.0
025351,1992.0,31.442,31.442,1.0
025351,1993.0,22.499,22.499,1.0
025351,1994.0,20.459,20.459,1.0
025351,1995.0,25.349,25.349,1.0
025351,1996.0,34.308,34.308,1.0
025351,1997.0,32.258,32.258,1.0
025351,1998.0,32.23,32.23,1.0
025495,1991.0,0.0,0.0,
025495,1992.0,601.55,601.55,1.0
025495,1993.0,591.106,591.106,1.0
025495,1994.0,584.036,584.036,1.0
025495,1995.0,3665.946,3665.946,1.0
025495,1996.0,7260.195,7260.195,1.0
025495,1997.0,13378.38,13378.38,1.0
025495,1998.0,13078.314,12456.619,0.9524636738344102
025495,1999.0,13974.402,12998.842,0.9301894993431562
025495,2000.0,6984.0,6968.0,0.997709049255441
025495,2001.0,9124.0,8066.0,0.8840420868040333
025495,2002.0,5326.0,4778.0,0.8971085242208036
025495,2003.0,5787.0,5832.0,1.0077760497667185
025495,2004.0,6153.0,6237.0,1.0136518771331058
025495,2005.0,2313.0,2231.0,0.964548205793342
025495,2006.0,2017.0,1870.0,0.9271194843827466
025495,2007.0,3103.0,2946.0,0.9494038027715115
025495,2008.0,3324.0,3208.0,0.9651022864019254
025495,2009.0,2468.0,2468.0,1.0
025495,2010.0,2323.0,2323.0,1.0
025495,2012.0,1293.0,1293.0,1.0
025495,2013.0,1466.0,1466.0,1.0
025495,2014.0,2497.0,2497.0,1.0
025495,2015.0,3870.0,3870.0,1.0
025495,2016.0,4318.0,4318.0,1.0
025495,2017.0,4842.0,4842.0,1.0
025533,1992.0,6.913,6.913,1.0
025533,1993.0,10.53,10.53,1.0
025533,1994.0,12.17,10.404,0.8548890714872638
025533,1995.0,16.043,11.538,0.7191921710403292
025533,1996.0,29.500999999999998,15.907,0.5392020609470866
025533,1997.0,32.128,21.359,0.6648095119521913
025543,1990.0,134.401,134.401,1.0
025543,1991.0,237.08,237.08,1.0
025543,1992.0,364.562,364.562,1.0
025543,1993.0,291.33,291.33,1.0
025628,1990.0,0.181,0.181,1.0
025628,1991.0,0.182,0.182,1.0
025628,1992.0,0.12,0.12,1.0
025628,1993.0,0.597,0.597,1.0
025628,1994.0,1.347,1.347,1.0
025628,1995.0,2.541,2.541,1.0
025628,1996.0,4.426,4.426,1.0
025628,1997.0,3.035,3.035,1.0
025628,1998.0,5.28,5.28,1.0
025628,1999.0,8.178,8.178,1.0
025628,2000.0,12.76,12.76,1.0
025628,2001.0,13.441,13.441,1.0
025628,2002.0,10.193,10.193,1.0
025745,1992.0,3.155,3.155,1.0
025745,1993.0,0.198,0.198,1.0
025745,1994.0,0.758,0.758,1.0
025745,1995.0,0.669,0.669,1.0
025745,1996.0,1.966,1.966,1.0
025745,1997.0,4.961,4.961,1.0
025745,1998.0,2.404,2.404,1.0
025745,2002.0,10.84,10.84,1.0
025745,2003.0,11.011,11.011,1.0
025745,2004.0,11.208,11.208,1.0
025745,2005.0,17.683,17.683,1.0
025745,2006.0,21.659,21.659,1.0
025745,2007.0,109.543,109.543,1.0
025745,2008.0,186.768,186.768,1.0
025745,2009.0,112.448,112.448,1.0
025745,2010.0,96.542,96.542,1.0
025745,2011.0,114.357,114.357,1.0
025745,2012.0,115.904,115.904,1.0
025874,1998.0,3.263,3.263,1.0
025874,1999.0,8.516,8.516,1.0
025874,2000.0,22.267,22.267,1.0
025874,2001.0,54.967,54.967,1.0
025874,2002.0,48.141,48.141,1.0
025874,2003.0,47.91,47.91,1.0
025874,2004.0,84.595,84.595,1.0
025874,2005.0,120.552,120.552,1.0
025874,2006.0,200.544,200.544,1.0
025874,2007.0,263.674,263.674,1.0
025874,2008.0,313.958,313.958,1.0
025874,2009.0,218.875,218.875,1.0
025874,2010.0,179.294,179.294,1.0
025874,2011.0,160.7,160.7,1.0
025874,2012.0,141.591,141.591,1.0
025874,2013.0,182.87,182.87,1.0
025874,2014.0,225.021,225.021,1.0
025874,2015.0,115.969,115.969,1.0
025874,2016.0,66.667,66.667,1.0
025874,2017.0,108.287,108.287,1.0
025956,1991.0,12.803,12.803,1.0
025956,1992.0,27.37,27.37,1.0
025956,1993.0,47.346,47.346,1.0
025956,1994.0,60.162,60.162,1.0
025956,1995.0,55.176,55.176,1.0
025956,1996.0,156.374,156.374,1.0
025956,1997.0,231.762,231.762,1.0
025956,1998.0,212.791,212.791,1.0
026013,1991.0,27.788,27.788,1.0
026013,1992.0,50.658,50.658,1.0
026013,1993.0,38.632,38.632,1.0
026013,1994.0,44.785,44.785,1.0
026013,1995.0,37.358,37.358,1.0
026013,1996.0,57.297,57.297,1.0
026013,1997.0,77.155,77.155,1.0
026013,1998.0,71.059,71.059,1.0
026013,1999.0,74.076,74.076,1.0
026013,2000.0,190.106,190.106,1.0
026013,2001.0,207.102,207.102,1.0
026013,2002.0,195.839,195.839,1.0
026013,2003.0,386.656,386.656,1.0
026013,2004.0,431.296,431.296,1.0
026013,2005.0,739.368,739.368,1.0
026013,2006.0,780.791,780.791,1.0
026013,2007.0,985.218,985.218,1.0
026013,2008.0,1240.04,1240.04,1.0
026013,2009.0,820.757,820.757,1.0
026013,2010.0,937.557,937.557,1.0
026013,2011.0,1382.642,1382.642,1.0
026013,2012.0,1532.12,1532.12,1.0
026013,2013.0,2265.4,2265.4,1.0
026013,2014.0,2510.961,2510.961,1.0
026013,2015.0,1513.934,1513.934,1.0
026013,2016.0,1180.376,1180.376,1.0
026013,2017.0,1260.404,1260.404,1.0
026013,2018.0,1640.155,1640.155,1.0
026013,2019.0,1589.243,1589.243,1.0
026013,2020.0,1126.582,1126.582,1.0
026013,2021.0,2622.894,2622.894,1.0
026013,2022.0,3358.647,3358.647,1.0
026013,2023.0,2373.886,2373.886,1.0
026013,2024.0,2690.259,2690.259,1.0
026028,2018.0,0.465,0.465,1.0
026028,2019.0,5.86,5.86,1.0
026028,2020.0,7.728,7.728,1.0
026028,2021.0,27.904,27.904,1.0
026028,2022.0,52.887,52.887,1.0
026028,2023.0,40.076,40.076,1.0
026028,2024.0,43.65,43.65,1.0
026069,1992.0,2.703,2.703,1.0
026069,1993.0,4.657,4.657,1.0
026069,1994.0,11.034,11.034,1.0
026069,1995.0,24.655,24.655,1.0
026069,1996.0,24.019,24.019,1.0
026069,1997.0,19.894,19.894,1.0
026069,1998.0,8.298,8.298,1.0
026069,1999.0,10.018,10.018,1.0
026069,2000.0,16.118,16.118,1.0
026069,2001.0,15.458,15.458,1.0
026069,2002.0,11.829,11.829,1.0
026069,2003.0,15.809,15.809,1.0
026069,2004.0,23.071,23.071,1.0
026069,2005.0,27.423,27.423,1.0
026069,2006.0,60.232,60.232,1.0
026069,2007.0,106.163,106.163,1.0
026069,2008.0,141.65,141.65,1.0
026069,2009.0,85.576,85.576,1.0
026069,2010.0,127.636,127.636,1.0
026069,2011.0,228.953,228.953,1.0
026069,2012.0,248.601,248.601,1.0
026069,2024.0,958.131,958.131,1.0
026303,1997.0,6.263,5.295,0.8454414817180265
026431,1995.0,0.0,0.0,
026431,1996.0,0.0,0.0,
026431,1997.0,52.998,52.998,1.0
026431,1998.0,12.264,12.264,1.0
026543,2014.0,0.007,0.007,1.0
026543,2015.0,0.001,0.001,1.0
026543,2016.0,0.333,0.333,1.0
026543,2017.0,11.108,11.108,1.0
026543,2018.0,20.404,20.404,1.0
026685,1992.0,6.197,6.197,1.0
026685,1993.0,8.328,8.328,1.0
026759,1994.0,0.0,0.0,
026759,1995.0,0.0,0.0,
026759,1996.0,0.0,0.0,
026864,2016.0,98.833,98.833,1.0
026864,2017.0,429.902,429.902,1.0
026864,2018.0,891.045,891.045,1.0
026864,2019.0,944.33,944.33,1.0
026864,2020.0,580.456,580.456,1.0
026864,2021.0,1029.892,1029.892,1.0
026864,2022.0,2131.265,2131.265,1.0
026864,2023.0,3120.893,3120.893,1.0
026864,2024.0,5000.734,5000.734,1.0
027199,1991.0,10.916,0.0,0.0
027199,1992.0,19.253,0.0,0.0
027199,1993.0,16.954,0.0,0.0
027199,1994.0,9.484,0.0,0.0
027199,1995.0,3.671,0.0,0.0
027199,1996.0,2.732,0.0,0.0
027199,1997.0,2.273,0.0,0.0
027199,1998.0,0.595,0.595,1.0
027199,1999.0,0.8240000000000001,0.029,0.03519417475728155
027199,2000.0,1.279,0.081,0.06333072713057077
027199,2001.0,1.5499999999999998,0.708,0.4567741935483871
027199,2002.0,9.98,0.483,0.048396793587174344
027199,2005.0,84.935,0.235,0.0027668216871725433
027199,2006.0,0.155,0.155,1.0
027199,2007.0,0.298,0.298,1.0
027199,2008.0,0.254,0.254,1.0
027199,2009.0,0.084,0.084,1.0
027199,2010.0,0.126,0.126,1.0
027199,2011.0,1.655,1.655,1.0
027199,2012.0,2.798,2.798,1.0
027199,2013.0,1.891,1.891,1.0
027199,2014.0,1.369,1.369,1.0
027199,2015.0,0.498,0.498,1.0
027199,2016.0,0.324,0.324,1.0
027199,2017.0,0.047,0.047,1.0
027199,2018.0,0.005,0.0,0.0
027199,2019.0,0.0,0.0,
027199,2020.0,0.0,0.0,
027199,2021.0,0.0,0.0,
027199,2022.0,9.841,0.0,0.0
027199,2023.0,33.671,0.0,0.0
027199,2024.0,95.082,0.0,0.0
027517,1997.0,84.669,0.0,0.0
027517,1998.0,174.07999999999998,0.0,0.0
027517,1999.0,155.244,0.0,0.0
027517,2000.0,175.94899999999998,0.0,0.0
027517,2001.0,592.947,0.0,0.0
027517,2002.0,805.812,0.0,0.0
027517,2003.0,1113.984,0.0,0.0
027517,2004.0,1638.769,0.0,0.0
027677,2014.0,92.84,92.84,1.0
027677,2015.0,197.75,197.75,1.0
027677,2016.0,278.089,278.089,1.0
027677,2017.0,604.296,604.296,1.0
027677,2018.0,1060.743,1060.743,1.0
027677,2019.0,906.635,906.635,1.0
027677,2020.0,557.904,557.904,1.0
027786,1992.0,22.352,22.352,1.0
027786,1993.0,17.128,17.128,1.0
027786,1994.0,28.843,28.843,1.0
027786,1995.0,65.819,65.819,1.0
027786,1996.0,145.591,145.591,1.0
027786,1997.0,269.092,269.092,1.0
027786,1998.0,377.946,369.968,0.9788911643462294
027786,1999.0,354.94599999999997,340.969,0.9606221791483776
027786,2000.0,627.952,594.126,0.946132825438887
027786,2001.0,969.051,937.123,0.9670523016848442
027786,2002.0,737.751,737.751,1.0
027786,2003.0,1717.432,1717.432,1.0
027786,2004.0,2709.268,2709.268,1.0
027786,2005.0,4665.29,4665.29,1.0
027786,2006.0,7325.595,7325.595,1.0
027786,2007.0,7800.0,7800.0,1.0
027786,2008.0,11629.0,11629.0,1.0
027786,2009.0,7702.0,7702.0,1.0
027786,2010.0,9366.0,9366.0,1.0
027786,2011.0,11635.0,11635.0,1.0
027786,2012.0,12316.0,12316.0,1.0
027786,2013.0,17506.0,17506.0,1.0
027786,2014.0,20951.0,20951.0,1.0
027786,2015.0,12764.0,12764.0,1.0
027786,2016.0,7872.0,7872.0,1.0
027786,2017.0,9496.0,9496.0,1.0
027786,2018.0,10231.0,10231.0,1.0
027786,2019.0,8489.0,8489.0,1.0
027786,2020.0,5210.0,5210.0,1.0
027786,2021.0,5792.0,5792.0,1.0
027786,2022.0,11443.0,11443.0,1.0
027786,2023.0,7775.0,7775.0,1.0
027786,2024.0,4221.0,4221.0,1.0
028187,1992.0,0.003,0.003,1.0
028187,1993.0,0.778,0.778,1.0
028229,1993.0,0.712,0.712,1.0
028229,1994.0,0.675,0.675,1.0
028229,1995.0,1.111,1.111,1.0
028229,1996.0,0.973,0.973,1.0
028229,1997.0,7.05,7.05,1.0
028229,1998.0,10.08,10.08,1.0
028229,1999.0,23.528,23.528,1.0
028256,1992.0,0.0,0.0,
028256,1993.0,78.113,78.113,1.0
028256,1994.0,95.987,95.987,1.0
028256,1995.0,107.983,107.983,1.0
028256,1996.0,160.447,160.447,1.0
028256,1997.0,195.178,195.178,1.0
028256,1998.0,248.189,248.189,1.0
028256,1999.0,336.304,336.304,1.0
028256,2000.0,601.131,601.131,1.0
028256,2001.0,840.119,840.119,1.0
028256,2002.0,808.093,808.093,1.0
028256,2003.0,1188.41,1188.41,1.0
028256,2004.0,1950.315,1950.315,1.0
028256,2005.0,3515.0,3515.0,1.0
028256,2006.0,4578.0,4578.0,1.0
028256,2007.0,5518.0,5518.0,1.0
028256,2008.0,7692.0,7692.0,1.0
028256,2009.0,9052.0,8961.0,0.989946973044631
028296,1992.0,65.293,65.293,1.0
028296,1993.0,59.595,59.595,1.0
028296,1994.0,49.485,49.485,1.0
028296,1995.0,49.271,49.271,1.0
028296,1996.0,64.891,64.891,1.0
028296,1997.0,75.488,75.488,1.0
028296,1998.0,55.727,55.727,1.0
028296,1999.0,48.05,48.05,1.0
028296,2000.0,109.832,109.832,1.0
028296,2001.0,115.003,115.003,1.0
028296,2002.0,91.87,91.87,1.0
028296,2003.0,171.79,171.79,1.0
028296,2004.0,202.21,202.21,1.0
028296,2005.0,264.679,264.679,1.0
028296,2006.0,264.231,264.231,1.0
028296,2007.0,379.871,379.871,1.0
028296,2008.0,521.014,521.014,1.0
028296,2009.0,255.165,255.165,1.0
028296,2010.0,327.951,327.951,1.0
028296,2011.0,410.684,410.684,1.0
028296,2012.0,420.975,420.975,1.0
028296,2013.0,422.727,422.727,1.0
028296,2014.0,453.063,453.063,1.0
028296,2015.0,223.63,223.63,1.0
028296,2016.0,166.019,166.019,1.0
028460,1995.0,2.092,2.092,1.0
028460,1996.0,2.421,2.421,1.0
028460,1997.0,2.536,2.536,1.0
028460,1998.0,1.446,1.446,1.0
028564,1992.0,20.619,20.619,1.0
028564,1993.0,28.903,28.903,1.0
028564,1994.0,31.623,31.623,1.0
028564,1995.0,39.215,39.215,1.0
028564,1996.0,56.653,56.653,1.0
028564,1997.0,69.61,69.61,1.0
028564,1998.0,115.231,115.231,1.0
028564,2000.0,256.408,256.408,1.0
028564,2001.0,395.499,395.499,1.0
028564,2002.0,377.495,377.495,1.0
028564,2003.0,508.305,508.305,1.0
028564,2004.0,544.201,544.201,1.0
028564,2005.0,636.24,636.24,1.0
028564,2006.0,686.3,686.3,1.0
028564,2007.0,753.252,753.252,1.0
028564,2008.0,797.715,797.715,1.0
028564,2009.0,714.356,714.356,1.0
028564,2010.0,654.268,654.268,1.0
028564,2011.0,864.557,864.557,1.0
028564,2012.0,951.489,951.489,1.0
028564,2013.0,972.089,972.089,1.0
028564,2014.0,795.542,795.542,1.0
028564,2015.0,544.649,544.649,1.0
028564,2016.0,376.582,376.582,1.0
028564,2017.0,294.44,294.44,1.0
028599,1992.0,21.394,16.205,0.7574553613162569
028599,1993.0,38.027,33.024,0.8684355852420649
028651,1992.0,63.867,63.867,1.0
028651,1993.0,72.788,72.788,1.0
028651,1994.0,82.664,82.664,1.0
028651,1995.0,123.01299999999999,107.112,0.8707372391535854
028651,1996.0,187.45299999999997,150.248,0.8015235819111991
028651,1997.0,217.79399999999998,138.933,0.6379101352654343
028784,1992.0,0.0,0.0,
028784,1993.0,130.516,0.0,0.0
028784,1994.0,210.116,0.0,0.0
028784,1995.0,438.251,0.0,0.0
028784,1996.0,137.545,0.0,0.0
028784,1997.0,417.259,0.0,0.0
028784,1998.0,335.809,0.0,0.0
028788,2016.0,14.773,14.773,1.0
028788,2017.0,25.444,25.444,1.0
028788,2018.0,21.471,21.471,1.0
028791,1993.0,2.232,2.232,1.0
028791,1994.0,6.605,6.605,1.0
028791,1995.0,8.341,8.341,1.0
028791,1996.0,9.928,9.928,1.0
028791,1997.0,9.066,9.066,1.0
028791,1998.0,8.365,8.365,1.0
028791,1999.0,7.844,7.844,1.0
028791,2000.0,11.687,11.687,1.0
028791,2001.0,15.858,15.858,1.0
028791,2002.0,12.44,12.44,1.0
028791,2003.0,23.265,23.265,1.0
028791,2004.0,25.944,25.944,1.0
028791,2005.0,25.643,25.643,1.0
028791,2006.0,24.896,24.896,1.0
028791,2007.0,16.557,16.557,1.0
028791,2008.0,19.174,19.174,1.0
028791,2009.0,8.626,8.626,1.0
028791,2010.0,11.598,11.598,1.0
028791,2011.0,11.671,11.671,1.0
028791,2012.0,4.395,4.395,1.0
028791,2013.0,2.573,2.573,1.0
028791,2014.0,3.221,3.221,1.0
028791,2015.0,1.713,1.713,1.0
028791,2016.0,1.214,1.214,1.0
028791,2017.0,1.007,1.007,1.0
028791,2018.0,3.283,3.283,1.0
028791,2019.0,2.967,2.967,1.0
028791,2020.0,1.588,1.588,1.0
028791,2021.0,1.719,1.719,1.0
028791,2022.0,2.643,2.643,1.0
028791,2023.0,2.161,2.161,1.0
028791,2024.0,2.227,2.227,1.0
028939,1992.0,0.102,0.102,1.0
028939,1993.0,0.358,0.358,1.0
028939,1994.0,12.48,12.48,1.0
028939,1995.0,17.214,17.214,1.0
028939,1996.0,33.039,33.039,1.0
028939,1997.0,38.032,38.032,1.0
028939,1998.0,36.137,36.137,1.0
029098,1993.0,32.888,25.929,0.7884030649477013
029098,1994.0,27.951,21.311,0.7624414153339772
029098,1995.0,27.365000000000002,22.1,0.8076009501187649
029098,1996.0,31.546000000000003,25.452,0.8068217840613707
029098,1997.0,35.094,24.068,0.6858152390722061
029098,1998.0,25.207,15.911,0.6312135517911691
029098,1999.0,27.125999999999998,15.565,0.5738037307380374
029098,2000.0,44.573,23.588,0.529199291050636
029098,2001.0,51.274,25.169,0.4908725669930179
029098,2002.0,27.675,27.675,1.0
029138,2014.0,41.51,41.51,1.0
029138,2015.0,35.626,35.626,1.0
029138,2016.0,127.342,127.342,1.0
029138,2017.0,427.187,427.187,1.0
029138,2018.0,947.386,947.386,1.0
029167,1992.0,3.029,3.029,1.0
029167,1993.0,4.306,4.306,1.0
029167,1994.0,4.262,4.262,1.0
029167,1995.0,3.691,3.691,1.0
029167,1996.0,3.391,3.391,1.0
029167,1997.0,0.719,0.719,1.0
029167,1998.0,1.654,1.654,1.0
029169,1992.0,59.821,59.821,1.0
029169,1993.0,92.912,92.912,1.0
029169,1994.0,138.584,138.584,1.0
029169,1995.0,163.366,163.366,1.0
029169,1996.0,185.558,185.558,1.0
029169,1997.0,222.016,222.016,1.0
029169,1998.0,271.575,271.575,1.0
029173,1992.0,41.427,41.427,1.0
029173,1993.0,60.178,60.178,1.0
029173,1994.0,69.728,69.728,1.0
029173,1995.0,94.598,94.598,1.0
029173,1996.0,149.256,149.256,1.0
029173,1997.0,199.399,199.399,1.0
029173,1998.0,195.685,195.685,1.0
029173,1999.0,259.681,259.681,1.0
029173,2000.0,476.301,476.301,1.0
029173,2001.0,714.052,714.052,1.0
029173,2002.0,626.8,626.8,1.0
029173,2003.0,1017.0,1017.0,1.0
029173,2004.0,1311.0,1311.0,1.0
029173,2005.0,1689.0,1689.0,1.0
029173,2006.0,1624.0,1611.0,0.9919950738916257
029173,2007.0,1672.0,1626.0,0.972488038277512
029173,2008.0,1920.0,1861.0,0.9692708333333333
029173,2009.0,1017.0,972.0,0.9557522123893806
029173,2010.0,1484.0,1427.0,0.9615902964959568
029173,2011.0,1824.0,1742.0,0.9550438596491229
029173,2012.0,1562.0,1476.0,0.9449423815620999
029173,2013.0,1857.0,1788.0,0.962843295638126
029173,2014.0,2288.0,2249.0,0.9829545454545454
029173,2015.0,1557.0,1295.0,0.831727681438664
029173,2016.0,1472.0,1255.0,0.8525815217391305
029173,2017.0,1767.0,1681.0,0.9513299377475948
029360,1993.0,10.682,6.772,0.6339636772140048
029360,1994.0,8.546,5.142,0.601684998829862
029360,1995.0,10.927999999999999,3.796,0.34736456808199123
029360,1996.0,13.75,4.313,0.31367272727272727
029360,1997.0,9.726,2.321,0.2386387003907053
029360,1998.0,3.332,0.7,0.21008403361344538
029360,1999.0,6.797,1.114,0.1638958363984111
029360,2000.0,6.183,1.915,0.3097202005498949
029360,2001.0,2.609,1.356,0.5197393637408969
029360,2002.0,1.968,0.804,0.4085365853658537
029401,1994.0,6.316000000000001,0.0,0.0
029401,1995.0,7.001,0.0,0.0
029401,1996.0,5.281,0.0,0.0
029401,1997.0,8.032,0.0,0.0
029401,1998.0,0.0,0.0,
029453,1996.0,0.0,0.0,
029453,1997.0,0.0,0.0,
029453,1998.0,0.0,0.0,
029453,1999.0,1.614,1.614,1.0
029453,2000.0,5.32,5.32,1.0
029453,2001.0,2.373,2.373,1.0
029453,2002.0,0.239,0.239,1.0
029453,2003.0,0.657,0.657,1.0
029453,2004.0,1.998,1.998,1.0
029453,2005.0,3.005,3.005,1.0
029453,2006.0,2.371,2.371,1.0
029453,2007.0,0.647,0.647,1.0
029453,2008.0,7.144,7.144,1.0
029453,2009.0,181.126,181.126,1.0
029453,2010.0,291.513,291.513,1.0
029453,2011.0,290.444,290.444,1.0
029453,2016.0,1035.0,769.0,0.7429951690821256
029453,2017.0,1795.0,1592.0,0.886908077994429
029453,2018.0,2328.0,1911.0,0.8208762886597938
029453,2019.0,3340.0,2807.0,0.8404191616766467
029453,2020.0,834.0,687.0,0.8237410071942446
029453,2021.0,1922.0,1340.0,0.6971904266389178
029453,2022.0,5765.0,5213.0,0.9042497831743278
029453,2023.0,3535.0,2868.0,0.8113154172560113
029453,2024.0,3326.0,2472.0,0.7432351172579675
029565,2014.0,16.28,16.28,1.0
029565,2015.0,33.811,33.811,1.0
029565,2016.0,76.522,76.522,1.0
029565,2017.0,267.312,267.312,1.0
029565,2018.0,581.644,581.644,1.0
029631,1992.0,10.53,10.53,1.0
029631,1993.0,19.304,19.304,1.0
029631,1994.0,26.027,26.027,1.0
029631,1995.0,37.544,37.544,1.0
029631,1996.0,68.206,68.206,1.0
029631,1997.0,76.845,76.845,1.0
029675,1994.0,12.18,0.0,0.0
029675,1995.0,15.521,0.0,0.0
029675,1996.0,17.793,0.0,0.0
029675,1997.0,16.216,0.0,0.0
029675,1998.0,18.448,18.448,1.0
029675,1999.0,22.827,22.827,1.0
029675,2002.0,18.246,18.246,1.0
029675,2003.0,0.0,0.0,
029760,2017.0,30.664,30.664,1.0
029760,2018.0,70.258,70.258,1.0
029760,2019.0,108.225,108.225,1.0
029760,2020.0,90.482,90.482,1.0
029760,2021.0,135.615,135.615,1.0
029760,2022.0,248.059,248.059,1.0
029760,2023.0,294.069,294.069,1.0
029760,2024.0,309.307,309.307,1.0
029873,1993.0,325.816,325.816,1.0
029873,1994.0,335.919,335.919,1.0
029873,1995.0,312.699,312.699,1.0
029873,1996.0,398.491,398.491,1.0
029873,1997.0,179.906,179.906,1.0
029873,1998.0,95.519,95.519,1.0
029873,1999.0,114.17,114.17,1.0
029873,2000.0,190.091,190.091,1.0
029873,2001.0,134.383,134.383,1.0
029873,2002.0,71.08,71.08,1.0
030213,1994.0,25.581,25.581,1.0
030213,1995.0,19.45,19.45,1.0
030213,1996.0,44.95,44.95,1.0
030213,1997.0,131.072,131.072,1.0
030234,1994.0,0.0,0.0,
030234,1995.0,3.267,3.267,1.0
030234,1996.0,4.07,4.07,1.0
030234,1997.0,13.552,13.552,1.0
030234,1998.0,45.902,45.902,1.0
030234,2006.0,209.738,209.738,1.0
030234,2007.0,481.167,481.167,1.0
030234,2008.0,1072.482,1072.482,1.0
030234,2009.0,435.435,435.435,1.0
030234,2010.0,434.376,434.376,1.0
